3	1	1	36.8	34	55	6	42	99
3	1	1	37.7	37	59	0	29	98
3	1	1	36.8	36	63	6	26	116
3	1	2	39.6	43	63	20	27	79
3	1	1	41.5	43	50	7	23	86
3	0	1	41.5	38	37	13	62	154
3	0	1	38.6	37	53	17	74	169
3	1	2	38.6	39	59	13	24	83
3	1	1	37.7	31	30	0	49	102
3	1	1	36.8	30	31	0	42	94
3	1	1	38.6	38	56	19	41	113
3	1	1	42.4	42	40	20	43	118
3	0	1	38.6	33	36	13	111	206
3	0	1	39.6	33	28	11	112	163
3	1	1	40.5	35	32	11	53	66
3	1	1	38.6	32	32	28	32	96
3	1	2	33.9	29	58	7	29	93
3	1	2	33.9	30	66	15	37	112
3	1	2	34.9	30	52	17	44	103
3	0	1	35.8	33	62	15	138	211
3	0	1	37.7	39	63	0	113	156
3	1	1	37.7	33	48	24	90	89
3	1	1	36.8	35	59	15	61	88
3	1	1	36.8	31	41	26	54	95
3	1	1	34.9	28	35	17	59	128
3	1	1	34.9	28	29	0	48	108
3	0	2	33.9	30	70	13	122	192
3	0	1	32.1	28	79	13	81	117
3	1	2	33	29	62	17	41	112
3	1	1	33.9	28	51	15	40	110
3	1	1	35.8	30	43	7	20	108
3	1	1	34.9	31	58	17	44	97
3	1	2	33	29	66	6	45	120
3	0	1	33	28	58	0	115	223
3	0	1	36.8	36	63	19	132	181
3	1	1	33	27	34	22	46	85
3	1	1	32.1	26	34	7	62	124
3	1	1	33	28	54	20	57	128
3	1	3	32.1	28	79	0	39	112
3	1	2	34.9	31	62	0	63	151
3	0	3	30.2	23	89	28	15	73
3	0	1	32.1	27	58	26	59	178
3	1	1	30.2	25	47	11	38	100
3	1	1	33	27	37	13	60	115
3	1	1	33	27	42	9	28	143
3	1	1	33	28	51	9	51	141
3	1	2	30.2	25	74	7	51	141
3	0	3	30.2	25	69	19	66	128
3	0	1	33.9	30	70	11	174	163
3	1	3	24.5	18	83	26	11	78
3	1	3	27.4	18	94	0	1	9
3	1	2	29.2	21	94	15	16	82
3	1	2	28.3	20	94	0	6	66
3	0	1	33	29	62	17	108	252
3	0	1	32.1	27	65	0	144	258
3	1	1	32.1	27	58	13	34	131
3	1	1	32.1	27	61	11	33	120
3	1	1	33	29	66	11	43	121
3	1	2	31.1	26	65	9	39	120
3	1	2	22.7	16	51	9	40	139
3	0	2	23.6	17	68	15	119	248
3	0	1	23.6	17	68	15	116	201
3	1	2	26.4	20	64	11	41	98
3	1	3	25.5	19	88	11	8	48
3	1	2	28.3	22	83	11	42	138
3	1	2	29.2	22	89	13	23	142
4	1	3	28.3	18	100	7	1	20
4	0	2	28.3	22	83	6	118	268
4	0	2	30.2	24	78	9	131	230
4	1	1	31.1	26	79	15	43	116
4	1	2	30.2	23	89	7	26	97
4	1	2	30.2	24	83	7	24	127
4	1	1	28.3	24	61	13	36	122
4	1	1	29.2	25	57	6	49	168
4	0	3	17	10	82	22	30	102
4	0	2	17	10	66	17	74	218
4	1	2	18	11	71	15	26	100
4	1	1	24.5	18	64	19	22	102
4	1	1	27.4	25	46	19	32	138
4	1	1	24.5	18	49	0	29	115
4	1	1	25.5	19	63	0	80	150
4	0	1	26.4	20	56	0	176	221
4	0	1	28.3	25	53	6	189	234
4	1	2	27.4	23	73	11	31	92
4	1	3	24.5	18	94	22	18	102
4	1	2	28.3	22	83	0	8	76
4	1	3	23.6	17	88	11	11	76
4	0	1	25.5	19	40	26	153	221
4	0	1	25.5	19	35	19	159	218
4	1	1	25.5	19	43	0	35	131
4	1	2	27.4	25	49	7	35	112
4	1	3	23.6	17	94	17	33	116
4	1	1	21.7	15	55	35	30	99
4	1	1	22.7	16	45	15	39	135
4	0	2	19.8	13	62	7	110	172
4	0	1	20.8	14	72	11	131	202
4	1	2	22.7	16	72	11	59	109
4	1	1	23.6	17	48	19	46	120
4	1	1	23.6	17	59	22	23	132
4	1	3	22.7	16	88	9	8	44
4	1	1	16.1	7	50	15	40	128
4	0	3	11.4	-1	93	26	1	26
4	0	1	16.1	7	53	15	58	182
4	1	1	18	11	50	9	31	97
4	1	1	20.8	14	63	7	16	101
4	1	1	18.9	12	71	9	27	117
4	1	1	19.8	13	67	13	12	108
4	1	2	19.8	13	67	30	34	128
4	0	1	16.1	8	46	7	69	169
4	0	1	18.9	12	58	6	104	216
4	1	1	18.9	12	77	7	28	100
4	1	1	20.8	14	63	9	21	126
4	1	1	20.8	14	67	11	21	131
4	1	2	20.8	14	67	26	9	99
4	0	1	17	10	54	19	102	213
4	0	1	20.8	14	40	28	108	187
4	1	2	24.5	18	60	19	22	106
4	1	2	25.5	19	64	13	18	116
4	1	3	20.8	14	94	6	7	53
4	1	3	14.2	4	66	22	4	93
4	1	1	13.3	4	36	9	18	122
4	0	1	16.1	9	40	0	50	183
4	0	2	22.7	16	63	7	74	212
4	1	2	23.6	17	83	7	16	112
4	1	3	18	11	94	9	4	28
4	1	2	22.7	16	72	28	9	107
4	1	1	18	11	66	7	99	127
4	0	1	18	11	62	7	107	123
4	0	1	22.7	16	63	24	83	157
4	1	2	23.6	17	68	7	11	107
4	1	3	22.7	16	88	20	1	10
4	1	1	17	10	54	20	10	112
4	1	1	15.1	5	49	17	7	95
4	1	1	15.1	6	66	11	18	142
4	0	1	14.2	6	57	6	48	227
4	0	1	15.1	6	81	11	48	206
4	1	2	16.1	8	87	6	17	106
4	1	3	20.8	14	94	17	4	28
4	1	3	19.8	13	100	6	3	47
4	1	1	12.3	2	52	17	6	100
4	1	1	14.2	4	70	17	15	121
4	0	1	14.2	3	53	28	44	192
4	0	1	11.4	4	35	0	31	166
4	1	2	11.4	3	60	6	15	100
4	1	1	15.1	5	46	17	9	115
4	1	2	15.1	8	55	0	12	103
4	1	2	18	11	62	28	9	126
4	1	2	15.1	4	42	20	9	135
4	0	2	12.3	1	45	22	21	188
4	0	2	10.4	-1	60	15	20	168
4	1	1	11.4	0	65	17	22	105
4	1	2	18	11	62	11	13	116
1	1	2	21.7	15	82	28	3	53
1	1	2	19.8	13	77	0	10	135
1	1	1	18	11	58	30	26	148
1	0	1	14.2	3	39	24	9	62
1	0	1	13.3	4	70	11	43	42
1	1	3	14.2	6	66	7	6	24
1	1	1	16.1	6	46	24	18	93
1	1	2	10.4	1	60	6	23	99
1	1	1	14.2	5	66	13	45	126
1	0	1	18.9	12	71	11	65	152
1	0	1	15.1	6	76	9	40	98
1	1	1	7.6	-7	37	35	12	63
1	1	2	2.9	-8	42	6	6	40
1	1	1	13.3	6	49	0	6	78
1	1	1	13.3	4	56	11	8	130
1	0	1	15.1	5	57	15	74	250
1	0	1	16.1	7	46	15	55	201
1	1	2	11.4	3	56	6	6	82
1	1	1	18.9	12	38	20	8	93
1	1	2	11.4	3	87	6	9	90
1	1	2	15.1	7	81	7	18	101
1	1	1	10.4	-4	38	41	12	102
1	0	1	8.6	-3	40	13	28	150
1	0	1	6.7	-6	47	15	21	144
1	1	2	15.1	7	87	7	2	73
1	1	1	13.3	2	42	26	4	110
1	1	1	6.7	-5	55	11	6	93
1	1	2	8.6	-4	32	24	6	117
1	0	2	7.6	-2	86	7	1	62
1	0	3	6.7	-6	80	17	18	115
1	1	2	8.6	-1	93	6	5	57
1	1	1	15.1	6	87	9	30	123
1	1	2	13.3	2	61	20	52	105
1	1	2	13.3	5	87	7	11	100
1	1	2	21.7	15	94	9	10	95
1	0	1	13.3	4	56	9	55	241
1	0	1	12.3	2	28	15	57	198
1	1	1	11.4	1	38	0	6	93
1	1	1	18	11	37	19	14	125
1	1	1	18	11	58	11	27	116
1	1	3	18	11	82	17	6	99
1	1	1	14.2	4	53	20	15	149
1	0	1	13.3	6	70	0	46	224
1	0	2	11.4	1	70	13	22	160
1	1	1	11.4	2	70	9	12	104
1	1	1	16.1	7	46	13	9	120
1	1	2	11.4	1	65	15	5	97
1	1	1	10.4	-1	52	15	4	95
1	1	2	12.3	3	45	7	19	134
1	0	2	10.4	1	81	7	26	157
1	0	1	4.8	-9	42	20	3	121
1	1	1	9.5	-1	37	13	5	85
1	1	2	13.3	4	45	11	5	107
1	1	1	16.1	6	53	19	13	125
1	1	3	14.2	6	70	7	2	69
1	1	1	16.1	6	62	28	9	133
1	0	1	14.2	6	57	9	102	184
1	0	2	11.4	-1	56	22	82	144
1	1	2	11.4	0	70	19	5	81
1	1	1	16.1	7	66	11	22	149
1	1	1	21.7	15	48	19	54	128
1	1	2	16.1	8	81	7	27	136
1	0	1	13.3	1	39	41	23	187
1	0	1	12.3	1	41	19	43	184
1	1	1	16.1	6	43	17	11	92
1	1	1	15.1	5	36	17	8	155
1	1	3	13.3	3	87	13	1	9
1	1	1	25.5	19	43	13	19	149
1	1	1	17	10	46	13	40	154
1	0	2	18	11	87	6	33	181
1	0	1	14.2	3	45	26	64	192
1	1	2	11.4	2	56	9	17	86
1	1	1	11.4	1	41	11	20	110
1	1	1	18.9	12	38	20	33	128
1	1	2	24.5	18	60	31	48	156
1	1	2	16.1	6	34	24	17	170
1	0	1	13.3	2	33	22	56	218
1	0	1	16.1	6	43	19	90	209
1	1	1	19.8	13	44	15	39	111
1	1	1	24.5	18	73	19	64	155
1	1	2	28.3	25	41	11	65	155
1	1	1	25.5	19	60	9	60	151
1	1	2	19.8	13	77	0	40	167
1	0	2	23.6	17	77	9	226	359
1	0	2	19.8	13	82	11	129	239
1	1	1	25.5	19	68	11	56	145
1	1	1	26.4	20	83	9	74	156
2	1	2	23.6	17	83	11	38	154
2	1	2	23.6	17	94	0	53	166
2	1	2	28.3	23	73	7	131	187
2	0	2	22.7	16	94	13	98	175
2	0	2	18	11	94	17	106	217
2	1	1	21.7	15	31	39	47	131
2	1	1	13.3	4	31	11	34	141
2	1	1	22.7	16	42	26	54	168
2	1	1	22.7	16	45	28	54	166
2	1	2	16.1	9	53	0	48	153
2	0	1	20.8	14	72	9	184	279
2	0	2	18	11	71	13	180	271
2	1	1	18.9	12	47	30	81	128
2	1	1	21.7	15	23	0	91	167
2	1	2	27.4	25	43	24	61	152
2	1	2	18.9	12	38	15	109	159
2	1	1	18	11	37	20	112	179
2	0	1	19.8	13	24	20	251	244
2	0	1	22.7	16	25	19	195	209
2	1	1	23.6	17	27	28	96	127
2	1	1	22.7	16	36	0	78	161
2	1	2	17	10	43	22	38	142
2	1	1	18.9	12	47	20	50	174
2	1	1	20.8	14	36	9	75	158
2	0	1	23.6	17	45	13	207	357
2	0	1	28.3	25	46	20	227	301
2	1	1	27.4	25	33	28	65	174
2	1	3	20.8	14	47	17	14	105
2	1	1	23.6	17	48	0	46	183
2	1	1	24.5	18	68	11	64	190
2	0	1	28.3	24	61	22	260	348
2	0	3	17	10	87	20	7	70
2	1	2	14.2	3	70	24	10	91
2	1	1	20.8	14	31	26	27	157
2	1	1	23.6	17	32	9	42	177
2	1	2	20.8	14	94	15	16	135
2	1	1	19.8	13	38	22	47	186
2	0	2	17	10	40	7	96	262
2	0	1	20.8	14	51	0	128	283
2	1	2	19.8	13	44	7	52	111
2	1	2	30.2	25	65	19	50	179
2	1	2	26.4	20	81	9	39	145
2	1	1	24.5	18	77	0	34	167
2	1	2	32.1	27	61	0	77	181
2	0	1	32.1	27	58	6	221	354
2	0	1	25.5	19	73	7	144	270
2	1	2	24.5	18	73	13	64	149
2	1	2	27.4	24	64	26	60	157
2	1	2	28.3	25	59	20	45	156
2	1	1	23.6	17	48	35	77	179
2	1	1	25.5	19	35	17	88	203
2	0	1	28.3	25	41	6	157	365
2	0	1	28.3	25	57	17	150	278
2	1	2	25.5	19	83	15	12	67
2	1	1	29.2	23	78	13	38	186
2	1	1	32.1	27	54	9	55	212
2	1	1	26.4	20	49	15	77	202
2	1	1	28.3	25	43	0	109	225
2	0	1	28.3	25	38	6	235	351
2	0	1	30.2	25	36	22	258	323
2	1	2	27.4	21	83	11	24	82
2	1	2	27.4	22	78	0	39	150
2	1	1	29.2	24	73	0	46	151
2	1	1	30.2	25	65	9	61	160
2	1	1	31.1	26	79	9	90	193
2	0	1	32.1	28	74	13	208	312
2	0	1	33	29	66	15	268	251
2	1	1	34.9	31	62	20	50	147
2	1	2	30.2	25	65	13	53	155
2	1	1	33	27	37	19	65	153
2	1	2	32.1	28	74	19	42	193
2	0	1	26.4	20	46	19	179	357
2	0	1	29.2	25	41	17	199	312
2	1	1	29.2	25	38	33	71	168
2	1	2	25.5	19	56	13	65	162
2	1	1	28.3	25	43	6	65	161
2	1	1	30.2	25	47	15	67	170
2	1	1	32.1	26	42	17	65	199
2	0	1	34.9	28	35	0	218	351
2	0	1	34.9	29	45	6	184	315
2	1	2	34.9	29	48	15	59	143
2	1	3	30.2	24	83	24	8	57
2	1	2	30.2	25	54	30	64	182
2	1	1	30.2	25	57	17	60	168
2	1	1	30.2	25	50	13	106	180
2	0	1	30.2	25	39	11	213	353
2	0	1	28.3	25	57	7	196	350
2	1	2	24.5	18	88	11	25	96
2	1	1	30.2	25	69	9	56	174
2	1	1	38.6	36	49	13	54	134
3	1	1	39.6	36	41	9	40	121
3	1	1	36.8	33	49	11	76	160
3	0	1	34.9	29	48	15	167	349
3	0	1	34.9	29	40	9	215	291
3	1	1	36.8	32	43	22	54	127
3	1	1	29.2	25	36	28	46	189
3	1	1	33.9	27	30	22	64	145
3	1	1	36.8	30	31	13	41	170
3	1	2	41.5	40	42	19	51	137
3	0	1	40.5	35	30	17	102	350
3	0	1	40.5	37	39	15	121	256
3	1	1	38.6	32	28	20	67	134
3	1	1	39.6	34	34	13	66	151
3	1	1	41.5	38	35	20	107	137
3	1	1	38.6	32	32	6	92	141
3	0	1	43.3	42	38	13	122	245
3	0	1	42.4	43	42	20	120	269
3	1	2	33	29	62	9	72	144
3	1	1	36.8	32	46	13	92	157
3	1	2	34.9	31	58	9	56	173
3	1	1	34.9	29	45	7	49	166
3	1	2	34.9	29	45	9	68	220
3	0	2	33	29	70	7	143	296
3	0	1	37.7	35	52	11	170	281
3	1	1	38.6	37	53	15	57	125
3	1	2	39.6	37	47	0	60	146
3	1	1	41.5	40	42	0	47	136
3	1	1	36.8	34	55	7	54	162
3	1	3	33	30	74	13	51	161
3	0	2	27.4	21	83	17	80	225
3	0	2	30.2	25	74	0	191	314
3	1	2	36.8	33	52	11	69	129
3	1	2	38.6	37	53	22	45	156
3	1	1	34.9	28	33	0	79	202
3	1	1	36.8	37	66	15	69	143
3	1	1	38.6	35	47	22	67	184
3	0	1	38.6	33	39	15	162	295
3	0	1	34.9	30	55	15	183	326
3	1	2	35.8	32	55	9	69	146
3	1	1	34.9	31	58	0	54	170
3	1	1	34.9	31	58	6	54	180
3	1	1	37.7	35	52	7	59	167
3	1	2	38.6	36	49	19	77	186
3	0	1	39.6	37	47	17	155	315
3	0	1	37.7	36	56	28	155	282
3	1	1	34.9	32	66	9	108	152
3	1	2	34.9	32	66	6	84	130
3	1	2	36.8	33	52	0	80	159
3	1	1	38.6	34	44	0	94	166
3	1	3	31.1	26	79	9	73	178
3	0	1	33.9	30	66	11	203	296
3	0	1	33.9	28	42	11	167	282
3	1	1	34.9	29	40	6	94	151
3	1	1	33.9	29	62	0	69	127
3	1	2	33.9	29	58	13	80	155
3	1	1	34.9	28	37	6	83	191
3	1	1	34.9	0	52	19	98	205
3	0	1	33	28	51	0	180	356
3	0	3	29.2	23	78	11	83	189
3	1	1	30.2	25	65	7	90	151
3	1	1	32.1	27	54	0	61	195
3	1	1	33	28	58	6	71	196
3	1	1	34.9	29	48	6	86	192
3	1	2	34.9	29	48	7	69	212
3	0	2	33	29	62	19	143	314
3	0	1	33.9	30	66	24	150	332
3	1	1	33.9	30	66	13	47	182
3	1	1	35.8	32	55	17	47	171
3	1	1	33	27	45	0	67	186
3	1	1	34.9	29	40	6	85	191
3	1	1	39.6	33	28	20	88	221
3	0	2	36.8	34	55	15	219	273
3	0	2	33.9	30	70	0	226	263
3	1	2	33.9	30	70	19	39	159
3	1	2	35.8	33	62	11	61	156
3	1	3	32.1	28	84	11	10	52
3	1	1	34.9	31	62	9	81	215
3	0	1	34.9	31	62	30	173	405
3	0	1	30.2	25	47	17	194	391
3	1	1	28.3	25	43	20	69	167
3	1	1	29.2	25	33	6	60	187
3	1	1	30.2	25	50	13	51	181
3	1	1	30.2	25	50	11	71	183
3	1	2	31.1	26	61	7	84	196
3	0	1	29.2	25	38	26	228	399
3	0	1	29.2	25	47	11	183	376
3	1	2	28.3	24	69	15	61	191
3	1	2	31.1	26	79	43	36	115
3	1	1	27.4	25	43	17	44	203
3	1	1	28.3	25	43	0	37	206
3	1	1	30.2	25	57	15	79	242
3	0	1	32.1	27	58	19	189	437
4	0	1	25.5	19	46	17	186	384
4	1	1	25.5	19	37	13	71	167
4	1	1	27.4	25	46	20	63	155
4	1	1	29.2	25	61	17	46	181
4	1	2	33	28	51	11	67	227
4	1	2	30.2	25	69	0	109	252
4	0	1	25.5	19	52	19	217	446
4	0	1	27.4	25	43	15	222	369
4	1	1	26.4	20	46	0	76	196
4	1	3	26.4	20	94	9	7	92
4	1	1	30.2	24	78	11	52	178
4	1	2	32.1	27	70	7	38	176
4	1	1	32.1	27	48	13	90	214
4	0	1	29.2	24	65	17	258	389
4	0	2	18.9	12	71	7	76	260
4	1	2	21.7	15	69	13	37	156
4	1	1	24.5	18	52	13	53	238
4	1	1	20.8	14	36	0	76	175
4	1	1	24.5	18	37	24	61	252
4	0	1	18.9	12	35	9	192	335
4	0	1	25.5	19	52	20	156	338
4	1	2	27.4	23	73	26	88	175
4	1	1	22.7	16	45	28	56	172
4	1	2	22.7	16	51	6	78	156
4	1	2	25.5	19	56	15	79	189
4	1	1	27.4	21	83	13	41	211
4	0	1	24.5	18	52	15	204	408
4	0	1	23.6	17	44	22	191	356
4	1	1	25.5	19	37	11	63	148
4	1	1	27.4	25	53	0	52	201
4	1	1	26.4	20	64	0	47	189
4	1	2	24.5	18	83	7	57	181
4	1	2	25.5	19	78	11	68	222
4	0	1	25.5	19	64	19	197	388
4	0	2	22.7	16	51	26	110	352
4	1	2	16.1	7	66	15	37	152
4	1	3	16.1	7	62	13	14	156
4	1	1	18.9	12	41	28	42	179
4	0	2	16.1	6	46	26	56	284
4	0	1	17	10	46	15	134	311
4	1	1	15.1	5	46	15	31	119
4	1	1	14.2	6	45	9	39	177
4	1	2	14.2	3	51	24	15	132
4	1	1	16.1	6	29	26	16	155
4	1	1	18	11	47	20	66	185
4	0	1	18	11	58	7	143	323
4	0	1	20.8	14	59	9	180	324
4	1	1	14.2	4	70	17	22	133
4	1	1	14.2	4	49	17	25	126
4	1	2	15.1	6	61	9	28	138
4	1	1	17	10	43	15	33	185
4	0	1	17	10	43	13	80	343
4	0	1	17	10	62	19	92	267
4	1	2	17	10	66	17	33	164
4	1	2	18.9	12	67	6	45	160
4	1	1	18	11	50	13	43	198
4	1	1	18	11	50	13	121	130
4	0	2	12.3	1	41	20	55	131
4	0	2	11.4	1	41	15	49	155
4	1	1	18	11	37	20	18	112
4	1	3	13.3	2	87	20	6	59
4	1	1	14.2	5	45	11	19	127
4	1	1	16.1	7	37	15	13	150
4	1	2	15.1	7	53	6	31	170
4	0	2	14.2	6	76	7	74	318
4	0	2	14.2	5	81	11	81	274
4	1	1	21.7	15	77	9	51	182
4	1	1	21.7	15	77	13	24	183
4	1	1	19.8	13	44	19	11	161
4	1	1	11.4	1	48	11	16	162
4	1	2	14.2	5	76	13	20	183
4	0	2	18	11	87	7	63	341
4	0	2	18	11	87	20	40	210
4	1	3	20.8	14	94	15	8	126
4	1	2	16.1	6	53	24	28	145
4	1	2	14.2	4	49	15	24	148
4	1	1	15.1	5	42	17	25	164
4	1	1	14.2	4	65	13	31	180
4	0	1	15.1	7	61	6	66	327
4	0	2	16.1	7	87	9	47	248
4	1	2	18	11	87	6	22	148
4	1	1	21.7	15	63	15	58	211
4	1	1	18	11	54	15	31	169
4	1	2	15.1	5	57	15	22	168
1	1	2	14.2	3	42	28	12	150
1	0	1	12.3	1	41	24	29	130
1	0	1	10.4	-1	52	13	48	104
1	1	2	11.4	1	60	11	20	104
1	1	3	8.6	-5	86	31	0	10
1	1	2	12.3	0	56	30	23	80
1	1	2	12.3	2	52	15	71	107
1	0	3	8.6	0	93	6	7	38
